delta1,delta2,delta3,delta4
00001,00000,00000,00001
00001,00000,00001,00001
00000,-0001,-0001,00000
00002,00002,00000,00001
-0001,00001,-0001,00001
00003,00000,00001,00003
00003,00001,-0001,00003
00004,00003,00000,00003
00004,00003,00002,00004
00005,00003,00003,00005
00006,00006,00003,00005
00010,00008,00005,00009
00013,00011,00007,00011
00012,00013,00008,00017
00015,00014,00013,00023
00015,00014,00013,00021
00015,00014,00013,00021
00015,00014,00013,00023
00015,00014,00013,00021
00015,00014,00013,00022
00015,00011,00010,00024
00009,00003,00013,00019
00007,00003,00006,00015
00007,00003,00006,00012
00007,00003,00006,00008
00007,00003,00006,00010
00007,00003,00006,00008
00007,00003,00006,00006
00005,00004,00002,00005
00003,00002,00000,00005
00004,00004,00003,00003
-0002,-0001,00001,00004
00000,-0001,00000,00005
00003,00000,00001,00002
00002,00001,00000,-0002
00002,00002,00001,00001
00002,-0001,00000,00002
00003,00000,00000,00002
00001,-0001,-0001,00002
00002,-0003,00001,00002
00002,-0001,00000,00001
00001,00000,00001,00001
00001,00001,00002,00002
00000,-0001,-0001,00003
00000,00001,00000,00003
00000,00001,00001,00002
00001,-0001,00001,00001
-0001,-0002,00001,00003
00001,00001,00000,00001
00001,00000,00002,00003
00000,00000,00002,00000
00000,-0001,00000,00001
00001,-0002,00000,00001
00000,-0001,00002,00003
00002,-0002,00000,00002
