delta1,delta2,delta3,delta4
-0003,-0003,00005,00003
-0002,-0001,00003,00002
-0001,-0002,00004,00001
-0001,00000,00004,00003
00000,00000,00002,00002
-0001,00001,00005,00003
00000,00002,00004,00005
-0001,00000,00005,00003
00001,00013,00003,00001
00003,00005,00008,00006
00007,00008,00009,00005
00009,00011,00011,00009
00010,00016,00014,00012
00015,00021,00019,00018
00015,00024,00019,00018
00015,00029,00019,00018
00015,00033,00019,00018
00015,00036,00019,00018
00015,00038,00019,00018
00025,00037,00037,00031
00031,00037,00040,00034
00031,00037,00044,00035
00038,00037,00043,00040
00039,00037,00043,00042
00040,00037,00045,00048
00041,00019,00038,00048
00037,00012,00021,00056
00037,00007,00021,00056
00037,00006,00021,00056
00037,00003,00021,00056
00037,00005,00021,00056
00037,00005,00021,00056
00013,00002,00009,00027
00009,00002,00006,00027
00004,00002,00008,00027
00007,00002,00008,00027
00005,00002,00007,00027
00006,00002,00006,00027
00003,00000,00006,00010
00003,00000,00006,00006
00003,00000,00006,00008
00003,00000,00006,00007
00003,00000,00006,00005
00003,00000,00006,00007
00000,00001,00003,00002
00000,-0002,00005,00004
00000,-0001,00002,00002
00001,-0001,00004,00004
00000,-0002,00003,00002
00000,00001,00002,00001
-0001,-0001,00004,00002
-0001,-0001,00003,00001
00001,-0001,00004,00002
-0001,-0001,00003,00002
-0001,-0002,00003,00002
