delta1,delta2,delta3,delta4
00003,00002,-0001,00002
00004,00004,00000,00004
00005,00003,00000,00003
00006,00007,00002,00007
00008,00009,00002,00007
00012,00011,00005,00009
00013,00010,00007,00008
00012,00011,00008,00014
00015,00012,00009,00017
00015,00012,00009,00020
00015,00012,00009,00018
00016,00010,00007,00020
00016,00010,00007,00021
00016,00010,00007,00020
00014,00009,00006,00023
00014,00009,00006,00022
00014,00009,00006,00022
00014,00009,00006,00021
00014,00009,00006,00020
00007,00004,00003,00016
00006,00002,00001,00011
00003,00001,-0001,00010
00004,00001,-0003,00003
00006,00005,-0002,00005
00003,00003,-0002,00004
00003,00002,-0003,00004
00002,-0001,-0003,00002
00002,00000,-0004,00003
00001,00000,-0002,00002
00001,00000,-0003,00001
00003,00000,-0003,00001
00001,00000,-0003,00003
00002,-0001,-0002,00003
00001,-0001,-0001,00003
00003,00001,-0002,00001
00003,00000,-0002,00000
00001,-0002,-0001,00001
00002,00000,-0003,00002
00003,00003,-0003,00002
00001,00000,-0002,00002
00003,00000,-0001,00001
00000,00000,-0001,00001
00002,00001,-0002,00002
00003,-0001,-0003,-0002
00001,00001,-0001,00002
00002,-0001,00000,00002
00000,-0001,-0002,00001
00004,00000,-0003,00000
00002,00000,-0002,00001
00001,00001,-0002,-0002
00001,-0001,-0003,00000
00004,-0002,-0001,00001
00002,-0001,-0003,00001
00001,-0001,-0002,00002
00002,-0001,-0001,00002
