delta1,delta2,delta3,delta4
00000,00001,00001,00004
00001,-0001,00002,00003
00002,00001,00001,00000
00002,00002,00001,00003
00001,-0003,00001,00000
00003,00003,00001,00003
00003,00004,00001,00005
00005,00006,00002,00005
00006,00007,00006,00007
00006,00010,00006,00007
00013,00013,00010,00014
00015,00014,00014,00016
00014,00015,00015,00020
00014,00015,00015,00021
00014,00015,00015,00023
00014,00015,00015,00023
00014,00015,00015,00025
00014,00015,00015,00026
00019,00012,00011,00025
00017,00010,00010,00029
00008,00004,00001,00019
00007,00002,00004,00016
00005,00001,00003,00008
00005,00001,00003,00006
00005,00001,00003,00009
00005,00001,00003,00006
00005,00001,00003,00009
00005,00001,00003,00005
00002,00000,-0001,00003
00003,00000,00000,00003
00001,00000,00001,00004
00002,00000,00001,00003
00000,00000,00000,00002
00001,00000,-0001,00002
00001,00001,00001,00004
00001,-0002,00000,00003
00000,00002,00001,00003
00000,-0001,00000,00001
00001,-0003,00000,00001
00001,-0001,00001,00003
00001,00001,00002,00003
00000,-0001,00001,00001
00005,00002,00000,00001
-0001,-0001,00001,00002
00001,00002,00000,00002
00000,00000,00002,00003
00001,00001,00002,00003
00002,00001,00000,00003
00000,-0002,00000,00003
00002,00003,-0001,00004
00005,-0004,00001,00002
00001,00001,00000,00001
00002,-0001,00001,00002
00001,-0001,00001,00002
00003,-0001,00002,00001
