delta1,delta2,delta3,delta4
00003,-0001,-0001,00002
00001,00001,-0003,00002
00002,00001,-0003,00002
00002,00002,-0002,00002
00003,00002,-0003,00002
00002,00001,-0001,00004
00003,00002,-0003,00001
00002,00002,-0002,00003
00005,00001,-0001,00003
00006,00005,-0001,00004
00008,00005,00002,00001
00011,00010,00004,00006
00013,00014,00006,00009
00016,00018,00010,00014
00018,00018,00010,00026
00018,00018,00010,00021
00018,00018,00010,00023
00018,00018,00010,00023
00018,00018,00010,00023
00018,00018,00010,00026
00022,00021,00017,00032
00021,00018,00017,00032
00025,00018,00017,00032
00023,00018,00017,00032
00022,00018,00017,00032
00024,00018,00017,00032
00023,00015,00013,00027
00020,00011,00010,00029
00018,00008,00009,00038
00012,00005,00005,00025
00011,00005,00005,00025
00009,00005,00005,00025
00009,00005,00005,00025
00008,00005,00005,00025
00006,00005,00005,00025
00008,00004,00000,00011
00008,00004,00000,00009
00008,00004,00000,00012
00008,00004,00000,00008
00008,00004,00000,00004
00008,00004,00000,00005
00006,00001,00001,-0003
-0001,-0002,00000,00006
00003,00001,-0003,00005
00004,-0001,-0004,00002
00003,-0001,-0003,00003
00002,00000,-0003,00003
00007,00001,-0002,00002
00003,00000,-0003,00002
00003,00001,-0003,00002
00005,-0001,-0004,00002
00003,00000,-0002,00003
00003,-0001,-0003,00004
00004,-0003,-0003,00002
00002,00000,-0001,00001
