delta1,delta2,delta3,delta4
00000,-0001,00002,00003
-0001,00000,00002,00001
-0002,00000,00003,00003
00000,00001,00002,00002
00000,00001,00002,00002
00002,00004,00004,00003
00002,00003,00003,00004
00002,00002,00003,00003
00005,00008,00007,00006
00007,00009,00007,00006
00010,00010,00010,00010
00011,00014,00014,00014
00012,00015,00014,00014
00013,00019,00017,00018
00013,00025,00023,00021
00013,00022,00024,00023
00013,00025,00025,00023
00013,00024,00025,00026
00013,00024,00029,00025
00013,00022,00029,00027
00024,00022,00028,00030
00025,00022,00028,00030
00022,00022,00028,00030
00022,00022,00028,00030
00023,00022,00028,00030
00021,00022,00028,00030
00021,00010,00021,00032
00021,00005,00021,00032
00021,00007,00021,00032
00021,00007,00021,00032
00021,00006,00021,00032
00021,00004,00021,00032
00011,00003,00009,00024
00013,00003,00009,00024
00009,00003,00006,00024
00008,00003,00006,00024
00006,00003,00005,00024
00008,00003,00006,00024
00006,00001,00006,00012
00006,00001,00006,00013
00006,00001,00006,00011
00006,00001,00006,00008
00006,00001,00006,00005
00006,00001,00006,00008
00005,-0001,00002,00005
00003,00000,00003,00003
00001,-0001,00003,00002
-0001,00000,00003,00002
00000,-0002,00002,00002
00000,-0002,00002,00002
00000,-0003,00002,00000
00000,-0002,00002,00002
-0002,-0002,00002,00002
-0001,-0001,00001,00002
00000,-0002,00000,00001
