delta1,delta2,delta3,delta4
00000,-0002,00002,00000
00001,00000,00002,00002
-0002,-0001,00000,00000
00000,-0002,00001,00001
-0003,00000,00001,00000
00000,-0002,00003,00002
00001,00001,00004,00002
00001,00000,00003,00002
00001,00003,00005,00002
00002,00005,00006,00002
00004,00005,00006,00005
00006,00010,00011,00011
00008,00012,00014,00011
00013,00017,00018,00018
00014,00019,00023,00021
00014,00019,00026,00028
00014,00019,00028,00025
00014,00019,00029,00029
00014,00019,00031,00030
00014,00019,00038,00032
00030,00025,00030,00040
00030,00021,00030,00040
00027,00019,00030,00040
00029,00019,00030,00040
00025,00019,00030,00040
00025,00019,00030,00040
00023,00007,00017,00039
00012,00002,00008,00025
00010,00002,00006,00025
00008,00002,00007,00025
00005,00002,00006,00025
00005,00002,00003,00025
00004,00002,00005,00025
00005,00001,00002,00014
00005,00001,00002,00006
00005,00001,00002,00006
00005,00001,00002,00004
00005,00001,00002,00003
00005,00001,00002,00003
-0001,-0001,00003,00003
00000,-0002,00002,00001
-0001,-0003,00002,00001
00001,-0001,00002,00002
00000,-0002,00001,00001
-0001,-0002,00002,00001
00000,-0004,00003,00000
-0002,00002,00002,00003
-0001,-0004,00001,00002
00000,-0002,00002,00001
00000,-0001,00001,00000
00000,-0001,00002,-0001
-0002,-0002,00002,00001
-0001,-0001,00003,-0002
-0001,-0002,00001,00000
-0001,-0002,00002,00000
