delta1,delta2,delta3,delta4
00003,00002,00001,00001
00002,00002,00001,00002
00003,00002,00001,00003
00005,00006,00002,00002
00002,00001,00003,00005
00004,00004,00002,00003
00004,00006,00002,00004
00005,00004,00004,00005
00007,00010,00006,00006
00012,00012,00007,00008
00015,00013,00009,00015
00017,00015,00013,00017
00018,00017,00015,00021
00018,00017,00015,00021
00018,00017,00015,00023
00018,00017,00015,00023
00018,00017,00015,00023
00018,00017,00015,00026
00019,00016,00016,00024
00022,00021,00014,00026
00021,00020,00014,00026
00024,00020,00014,00026
00021,00019,00014,00026
00024,00019,00014,00026
00023,00019,00014,00026
00022,00016,00019,00032
00026,00016,00018,00032
00022,00012,00014,00030
00019,00009,00012,00031
00016,00008,00009,00030
00012,00011,00006,00026
00011,00011,00006,00026
00010,00011,00006,00026
00010,00011,00006,00026
00008,00011,00006,00026
00008,00011,00006,00026
00006,00001,00002,00014
00006,00001,00002,00013
00006,00001,00002,00014
00006,00001,00002,00011
00006,00001,00002,00010
00006,00001,00002,00010
00003,00002,00001,00006
00003,00000,00001,00006
00003,00001,00000,00005
00004,00004,00000,00006
00002,00001,00000,00002
-0001,00002,-0001,00003
00002,-0003,00001,00004
00001,00003,00000,00001
00001,00000,-0002,00003
00002,00000,-0001,00002
00002,00001,-0001,00005
00002,-0001,00000,00001
00004,00001,-0001,00002
