delta1,delta2,delta3,delta4
00000,00001,00000,00003
-0003,00004,-0003,00000
-0001,-0002,-0001,00003
00001,00004,00002,00002
00001,00002,00000,00005
00001,00001,00001,00004
00002,00002,00002,00004
00005,00006,00001,00003
00004,00006,00004,00009
00008,00010,00007,00011
00011,00010,00008,00016
00015,00015,00012,00018
00013,00013,00011,00019
00011,00010,00010,00022
00011,00010,00010,00024
00011,00010,00010,00016
00012,00009,00007,00013
00005,00002,00004,00012
00003,00001,00001,00007
00002,-0001,00001,00006
00003,00002,00000,00005
00001,00002,00000,00005
00000,00000,00002,00004
00000,00000,00001,00004
00001,00000,-0001,00002
00001,00001,00000,00003
00001,00000,00000,00002
00001,00000,00000,00003
00000,-0001,00001,00003
00001,00000,-0001,00002
00002,00000,00000,00003
00001,00002,-0001,00002
00000,00002,-0001,00002
00000,-0001,00000,00003
00001,-0002,-0001,00002
00001,00000,-0001,00003
-0004,00001,-0001,00004
00000,00000,00000,00003
00000,00000,00000,00003
00000,-0001,-0001,00003
00001,00000,-0001,00004
-0001,00001,00000,00002
00005,00001,00000,00004
00001,-0001,-0001,00002
-0002,-0001,00001,00004
00000,-0001,-0001,00001
-0002,-0001,00000,00002
00000,00002,00002,00003
00000,-0001,00000,00002
00001,00000,-0001,00004
00001,-0001,-0001,00002
00001,00000,00000,00003
00001,-0001,00000,00001
00001,00000,00000,00003
00000,00000,00001,00004
