delta1,delta2,delta3,delta4
-0003,-0001,00000,00000
-0003,00000,00002,00002
00000,00000,00002,00001
00000,00000,00002,00003
00001,-0001,00003,00002
00000,00000,00002,00003
00002,00001,00001,00003
00001,00001,00003,00004
00001,00002,00003,00002
00003,00003,00006,00006
00004,00008,00007,00006
00007,00011,00008,00008
00009,00016,00013,00013
00013,00022,00022,00017
00013,00021,00028,00017
00013,00022,00031,00017
00013,00023,00032,00017
00013,00018,00030,00017
00013,00018,00027,00017
00021,00012,00020,00043
00021,00012,00020,00047
00020,00012,00020,00044
00020,00012,00020,00037
00016,00012,00020,00030
00016,00012,00020,00022
00011,00002,00004,00017
00011,00002,00006,00017
00011,00002,00004,00017
00011,00002,00002,00017
00011,00002,00004,00017
00011,00002,00003,00017
00004,-0001,00002,00006
00004,-0001,00002,00005
00004,-0001,00002,00005
00004,-0001,00002,00005
00004,-0001,00002,00002
00004,-0001,00002,00004
00002,-0002,00002,00004
00001,-0002,00002,00003
00002,-0001,00002,00004
00000,-0002,00001,00002
00001,00000,00001,00001
00001,-0001,00000,00001
00000,-0003,00001,00001
00000,-0002,00001,00002
-0001,-0002,00001,00001
00001,-0001,00002,00001
00001,-0003,00002,00002
-0001,-0005,-0002,-0003
-0002,-0002,00002,00001
00002,-0002,00001,00001
00001,-0001,00001,00001
-0001,-0003,00001,00000
-0003,-0006,00000,00003
-0001,-0002,00001,00003
