delta1,delta2,delta3,delta4
00002,00002,00000,00005
-0001,-0003,-0001,00007
00000,00002,00000,00006
00001,00001,00000,00005
00002,00002,-0001,00004
00001,-0001,-0002,00007
00001,00001,00000,00006
00003,00001,00000,00007
00003,00002,00001,00006
00005,00004,00003,00007
00005,00006,00004,00010
00008,00008,00004,00009
00010,00012,00008,00015
00012,00012,00011,00018
00015,00014,00013,00024
00015,00014,00013,00025
00015,00014,00013,00026
00015,00014,00013,00026
00015,00014,00013,00024
00015,00014,00013,00025
00011,00008,00009,00025
00010,00007,00008,00020
00009,00007,00003,00018
00006,00004,00003,00016
00004,00006,00003,00008
00004,00006,00003,00010
00004,00006,00003,00010
00004,00006,00003,00011
00004,00006,00003,00009
00004,00006,00003,00008
00003,00004,00001,00011
00001,-0007,00000,00010
00003,00002,00000,00007
00002,00001,00000,00010
00001,00002,-0001,00007
00002,00003,00001,00007
00001,00003,00002,00007
00002,00001,00000,00006
00001,00003,00000,00006
00002,00001,00001,00007
00002,00001,00000,00007
00001,00001,00000,00006
00002,00001,00000,00007
00001,00001,00000,00007
00001,00000,00000,00004
00002,00002,00000,00003
-0001,00000,-0001,00005
00000,00002,00001,00006
00001,00000,00001,00006
-0001,00001,00000,00004
00000,00000,-0001,00005
00001,00001,00000,00006
00002,00001,-0001,00004
00002,00002,00000,00004
00001,00000,00001,00005
