delta1,delta2,delta3,delta4
00000,-0002,00004,00001
-0002,00000,00003,00001
-0002,-0001,00004,00000
00001,-0001,00003,00000
00005,-0005,00002,00002
-0001,-0006,00003,00001
00002,00001,00004,00002
00002,00002,00003,00001
00000,00002,00004,00002
00002,00006,00005,00004
00004,00009,00008,00005
00007,00014,00010,00006
00012,00017,00013,00012
00015,00018,00019,00013
00020,00022,00024,00019
00021,00025,00025,00019
00020,00023,00028,00019
00020,00024,00030,00019
00022,00026,00033,00019
00023,00027,00033,00019
00023,00027,00033,00019
00024,00027,00033,00019
00024,00027,00033,00019
00024,00030,00038,00041
00024,00030,00038,00039
00024,00030,00038,00039
00024,00030,00038,00040
00024,00030,00038,00041
00024,00030,00038,00042
00023,00022,00032,00041
00023,00015,00025,00037
00023,00011,00025,00037
00023,00011,00025,00037
00023,00009,00025,00037
00023,00009,00025,00037
00023,00007,00025,00037
00013,00005,00010,00028
00015,00005,00010,00028
00012,00005,00008,00028
00011,00005,00008,00028
00006,00005,00006,00028
00009,00005,00004,00028
00011,00000,00006,00010
00011,00000,00006,00007
00011,00000,00006,00005
00011,00000,00006,00008
00011,00000,00006,00007
00011,00000,00006,00003
00003,00001,00002,00001
00002,-0001,00002,00003
00000,-0001,00004,00002
00000,00000,00002,00002
00001,-0002,00002,00001
00000,-0003,00002,00001
00000,00000,00002,00001
