delta1,delta2,delta3,delta4
-0002,00002,00001,00001
00000,00004,-0002,00001
00000,-0001,00000,00001
-0001,00001,-0001,00002
00000,00003,-0001,00002
-0001,00003,00002,-0003
00001,00004,-0001,00002
00001,00003,00002,00003
00001,00005,00002,00004
00004,00007,00002,00004
00006,00010,00003,00006
00009,00013,00007,00008
00010,00017,00009,00011
00013,00022,00015,00013
00013,00025,00015,00013
00013,00027,00015,00013
00013,00027,00015,00013
00013,00031,00015,00013
00013,00033,00015,00013
00021,00035,00027,00024
00024,00035,00029,00025
00024,00035,00032,00029
00026,00035,00032,00033
00027,00035,00031,00033
00028,00035,00027,00035
00028,00021,00024,00035
00021,00012,00014,00033
00021,00008,00011,00033
00021,00008,00008,00033
00021,00005,00005,00033
00021,00005,00004,00033
00021,00008,00005,00033
00007,00004,00002,00012
00004,00004,00002,00012
00004,00004,00002,00008
00002,00004,00002,00006
00002,00004,00002,00004
00001,00004,00002,00005
00002,00002,-0001,00004
00000,00002,00000,00002
-0002,00002,-0001,00001
-0001,00000,00001,00003
00000,00002,-0001,00002
00000,00001,00000,00003
-0001,-0001,00001,00002
00000,00001,-0002,00000
00001,00001,00000,00001
00001,00002,-0001,00000
00000,00000,-0002,00002
-0001,00001,-0001,00000
-0002,00005,-0001,00002
-0001,00000,00000,00000
00000,00002,00000,00001
00000,00002,-0001,00001
-0003,00000,-0001,00000
