delta1,delta2,delta3,delta4
00000,00001,00005,00004
-0001,00003,00006,00004
00003,00001,00005,00003
00004,00005,00005,00004
00005,00004,00007,00006
00005,00007,00006,00005
00006,00009,00009,00006
00010,00011,00013,00011
00010,00011,00015,00016
00011,00014,00018,00016
00019,00015,00019,00017
00016,00016,00019,00020
00016,00016,00019,00020
00018,00013,00020,00022
00018,00013,00021,00024
00018,00013,00020,00023
00018,00013,00020,00025
00018,00013,00019,00028
00018,00013,00019,00025
00017,00010,00014,00025
00013,00005,00013,00024
00011,00003,00009,00020
00009,00002,00006,00016
00005,00002,00005,00013
00005,00002,00005,00011
00005,00002,00005,00010
00005,00002,00005,00008
00005,00002,00005,00009
00005,00002,00005,00007
00002,-0001,00005,00006
00000,-0002,00004,00004
00000,-0003,00005,00005
00000,00000,00005,00005
00001,00000,00004,00003
-0002,-0001,00002,00003
-0002,-0002,00005,00002
-0002,00000,00003,00002
-0002,-0003,00004,00002
-0005,00002,00004,00000
00000,-0001,00004,00002
00000,-0003,00003,00001
-0002,-0004,00003,00002
-0001,-0002,00002,00004
00000,-0001,00003,00002
-0001,-0001,00002,00002
00001,-0003,00004,00001
-0001,-0002,00002,00001
00001,-0003,00003,00002
00000,-0003,00004,00001
00000,00000,00003,00002
-0001,-0001,00002,00002
-0001,-0004,00004,00002
-0003,-0003,00004,00003
-0003,-0001,00002,00001
00001,-0002,00004,00003
