delta1,delta2,delta3,delta4
-0001,-0001,00003,00001
-0001,-0002,00004,00002
-0002,-0001,00004,00002
00000,00002,00004,00001
00003,-0001,00003,00002
-0001,00001,00004,00002
-0001,00000,00006,00004
00001,00001,00005,00002
00002,00003,00006,00002
00003,00005,00008,00005
00006,00012,00008,00006
00007,00011,00012,00010
00012,00014,00015,00013
00012,00018,00017,00015
00015,00024,00023,00022
00015,00026,00025,00024
00015,00029,00029,00027
00015,00028,00031,00027
00015,00031,00032,00029
00015,00029,00035,00033
00031,00028,00035,00033
00031,00028,00035,00033
00033,00028,00035,00033
00035,00028,00035,00033
00036,00028,00035,00033
00037,00028,00035,00033
00035,00012,00026,00050
00035,00010,00026,00050
00035,00010,00026,00050
00035,00006,00026,00050
00035,00003,00026,00050
00035,00004,00026,00050
00015,00003,00010,00037
00014,00003,00009,00037
00011,00003,00007,00037
00009,00003,00007,00037
00007,00003,00006,00037
00007,00003,00007,00037
00006,00002,00005,00015
00006,00002,00005,00013
00006,00002,00005,00010
00006,00002,00005,00008
00006,00002,00005,00008
00006,00002,00005,00006
-0001,00000,00005,00002
00001,-0001,00005,00005
00001,-0002,00004,00004
00001,-0002,00004,00003
00000,-0001,00003,00004
00000,00000,00004,00004
-0001,-0002,00004,00002
00000,-0002,00003,00001
00000,-0002,00005,00003
00001,-0001,00003,00004
00000,-0001,00005,00003
