delta0,delta1,delta2,delta3
-2,1,3,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
0,1,4,3
