delta1,delta2,delta3,delta4
0111,0193,0329,0276,
0111,0193,0329,0276,
0111,0193,0329,0276,
0116,0193,0325,0277,
0116,0193,0325,0279,
0116,0193,0325,0279,
0111,0194,0326,0275,
0111,0194,0326,0275,
0111,0194,0326,0275,
0111,0194,0324,0275,
0111,0194,0324,0275,
0111,0194,0324,0275,
0110,0195,0321,0276,
0110,0195,0321,0277,
0110,0195,0321,0277,
0115,0196,0322,0272,
0115,0196,0322,0272,
0115,0196,0322,0272,
0116,0194,0330,0274,
0115,0194,0330,0274,
0115,0194,0330,0274,
0115,0191,0332,0276,
0117,0191,0332,0276,
0117,0191,0332,0276,
0118,0195,0332,0273,
0118,0195,0326,0273,
0118,0195,0326,0273,
0116,0193,0321,0277,
0116,0193,0321,0277,
0116,0193,0321,0277,
