delta1,delta2,delta3,delta4
0138,0246,0380,0264,
0140,0246,0380,0268,
0140,0246,0380,0268,
0135,0251,0376,0263,
0135,0251,0376,0263,
0135,0251,0376,0263,
0135,0253,0379,0265,
0135,0254,0379,0265,
0135,0254,0379,0265,
0136,0249,0379,0260,
0136,0249,0379,0260,
0136,0249,0379,0260,
0140,0247,0383,0262,
0140,0247,0382,0262,
0140,0247,0382,0262,
0138,0253,0373,0265,
0138,0252,0373,0263,
0138,0252,0373,0263,
0136,0246,0383,0260,
0136,0246,0381,0260,
0136,0246,0381,0260,
0142,0251,0372,0261,
0139,0251,0372,0261,
0139,0251,0372,0261,
0139,0251,0370,0263,
0141,0249,0370,0262,
0141,0249,0370,0262,
0135,0248,0372,0260,
0135,0248,0372,0260,
0135,0248,0372,0260,
