delta1,delta2,delta3,delta4
0121,0202,0383,0358,
0121,0202,0383,0357,
0121,0202,0383,0357,
0120,0202,0388,0356,
0120,0202,0387,0352,
0120,0202,0387,0352,
0125,0208,0387,0352,
0124,0205,0386,0358,
0124,0205,0386,0358,
0124,0204,0386,0358,
0125,0204,0392,0358,
0125,0204,0392,0358,
0120,0202,0387,0351,
0120,0202,0386,0351,
0120,0202,0386,0351,
0120,0204,0386,0348,
0120,0209,0386,0348,
0120,0209,0386,0348,
0118,0201,0388,0347,
0118,0201,0388,0347,
0118,0201,0388,0347,
0119,0204,0387,0352,
0119,0204,0387,0352,
0119,0204,0387,0352,
0119,0198,0387,0344,
0119,0198,0387,0344,
0119,0198,0387,0344,
0123,0204,0383,0353,
0118,0204,0383,0353,
0118,0204,0383,0353,
