delta1,delta2,delta3,delta4
0132,0233,0372,0278,
0134,0231,0374,0278,
0134,0231,0374,0278,
0134,0231,0374,0278,
0133,0227,0381,0278,
0133,0227,0378,0278,
0133,0227,0378,0278,
0131,0228,0369,0277,
0131,0228,0369,0275,
0131,0228,0369,0275,
0131,0222,0368,0275,
0131,0222,0368,0273,
0131,0222,0368,0273,
0130,0224,0367,0271,
0130,0224,0367,0271,
0130,0224,0367,0271,
0129,0222,0369,0272,
0129,0222,0369,0278,
0129,0222,0369,0278,
0131,0236,0360,0278,
0128,0233,0360,0274,
0128,0233,0360,0274,
0128,0225,0367,0273,
0129,0225,0367,0273,
0129,0225,0367,0273,
0129,0224,0362,0265,
0129,0224,0362,0265,
0129,0224,0362,0265,
0129,0223,0358,0272,
0129,0223,0358,0269,
