delta1,delta2,delta3,delta4
0122,0209,0339,0272,
0122,0209,0339,0272,
0117,0208,0336,0270,
0117,0208,0336,0270,
0117,0208,0336,0270,
0123,0209,0341,0267,
0123,0209,0341,0267,
0123,0209,0341,0267,
0118,0213,0337,0273,
0118,0213,0337,0271,
0118,0213,0337,0271,
0121,0214,0342,0271,
0121,0214,0342,0274,
0121,0214,0342,0274,
0125,0212,0335,0279,
0124,0212,0335,0276,
0124,0212,0335,0276,
0122,0207,0341,0266,
0122,0207,0341,0266,
0122,0207,0341,0266,
0124,0205,0344,0279,
0124,0205,0347,0279,
0124,0205,0347,0279,
0122,0209,0347,0272,
0122,0209,0347,0272,
0122,0209,0347,0272,
0125,0212,0352,0269,
0125,0212,0352,0269,
0125,0212,0352,0269,
0129,0219,0347,0281,
