delta1,delta2,delta3,delta4
0128,0213,0355,0257,
0126,0224,0350,0263,
0126,0224,0350,0260,
0126,0224,0350,0260,
0127,0225,0344,0260,
0127,0229,0344,0261,
0127,0229,0344,0261,
0125,0221,0349,0266,
0125,0221,0349,0261,
0125,0221,0349,0261,
0127,0217,0356,0259,
0127,0217,0354,0259,
0127,0217,0354,0259,
0127,0223,0354,0257,
0127,0223,0354,0257,
0127,0223,0354,0257,
0130,0231,0354,0265,
0130,0231,0354,0266,
0130,0231,0354,0266,
0130,0227,0359,0264,
0129,0227,0359,0264,
0129,0227,0359,0264,
0128,0227,0356,0270,
0128,0227,0356,0273,
0128,0227,0356,0273,
0130,0230,0365,0272,
0130,0230,0365,0272,
0130,0230,0365,0272,
0130,0221,0358,0264,
0132,0221,0358,0264,
