delta1,delta2,delta3,delta4
0137,0238,0369,0262,
0137,0238,0369,0262,
0134,0243,0368,0262,
0134,0241,0368,0263,
0134,0241,0368,0263,
0133,0241,0370,0259,
0133,0241,0368,0259,
0133,0241,0368,0259,
0132,0241,0365,0257,
0132,0241,0365,0257,
0132,0241,0365,0257,
0128,0240,0362,0258,
0128,0240,0362,0257,
0128,0240,0362,0257,
0130,0243,0359,0255,
0130,0243,0359,0255,
0130,0243,0359,0255,
0130,0238,0365,0249,
0130,0238,0360,0249,
0130,0238,0360,0249,
0132,0236,0360,0256,
0132,0236,0358,0253,
0132,0236,0358,0253,
0136,0238,0356,0247,
0133,0238,0356,0247,
0133,0238,0356,0247,
0129,0241,0360,0251,
0129,0241,0360,0251,
0129,0241,0360,0251,
0137,0238,0362,0251,
