delta1,delta2,delta3,delta4
0112,0192,0328,0273,
0112,0192,0328,0273,
0112,0192,0328,0273,
0117,0193,0327,0278,
0115,0193,0327,0282,
0115,0193,0327,0282,
0114,0195,0324,0277,
0114,0195,0324,0277,
0114,0195,0324,0277,
0115,0189,0328,0277,
0115,0189,0328,0277,
0115,0189,0328,0277,
0110,0192,0328,0283,
0110,0192,0328,0283,
0110,0192,0328,0283,
0114,0194,0328,0283,
0114,0197,0328,0281,
0114,0197,0328,0281,
0112,0192,0326,0269,
0112,0192,0326,0269,
0112,0192,0326,0269,
0114,0192,0322,0281,
0114,0192,0322,0282,
0114,0192,0322,0282,
0115,0190,0328,0276,
0118,0190,0328,0276,
0118,0190,0328,0276,
0113,0194,0322,0279,
0113,0197,0322,0279,
0113,0197,0322,0279,
