delta1,delta2,delta3,delta4
0137,0238,0364,0251,
0132,0242,0361,0255,
0132,0242,0361,0257,
0132,0242,0361,0257,
0132,0237,0362,0254,
0132,0237,0362,0254,
0132,0237,0362,0254,
0133,0239,0364,0249,
0133,0239,0361,0249,
0133,0239,0361,0249,
0131,0241,0351,0257,
0131,0239,0351,0256,
0131,0239,0351,0256,
0132,0239,0362,0253,
0132,0244,0363,0253,
0132,0244,0363,0253,
0136,0241,0360,0253,
0136,0241,0360,0252,
0136,0241,0360,0252,
0129,0241,0356,0252,
0129,0244,0356,0255,
0129,0244,0356,0255,
0138,0239,0358,0255,
0138,0239,0358,0257,
0138,0239,0358,0257,
0138,0240,0359,0258,
0138,0240,0359,0258,
0138,0240,0359,0258,
0133,0235,0362,0254,
0133,0235,0362,0254,
