delta1,delta2,delta3,delta4
0113,0190,0309,0259,
0113,0190,0309,0259,
0112,0190,0305,0259,
0112,0195,0305,0263,
0112,0195,0305,0263,
0113,0186,0314,0257,
0113,0186,0314,0257,
0113,0186,0314,0257,
0111,0192,0303,0258,
0111,0192,0303,0258,
0111,0192,0303,0258,
0116,0190,0314,0260,
0116,0190,0311,0260,
0116,0190,0311,0260,
0114,0187,0311,0264,
0114,0187,0312,0264,
0114,0187,0312,0264,
0114,0194,0308,0264,
0115,0193,0308,0264,
0115,0193,0308,0264,
0112,0191,0311,0253,
0112,0191,0311,0253,
0112,0191,0311,0253,
0114,0192,0308,0254,
0114,0192,0308,0254,
0114,0192,0308,0254,
0116,0187,0309,0261,
0116,0187,0309,0261,
0116,0187,0309,0261,
0110,0197,0309,0261,
