delta1,delta2,delta3,delta4
0131,0228,0357,0261,
0130,0228,0357,0257,
0130,0228,0357,0257,
0128,0229,0346,0255,
0128,0229,0346,0255,
0128,0229,0346,0255,
0125,0230,0347,0260,
0125,0230,0347,0260,
0125,0230,0347,0260,
0128,0226,0350,0261,
0128,0226,0350,0260,
0128,0226,0350,0260,
0128,0219,0353,0247,
0128,0219,0353,0247,
0128,0219,0353,0247,
0124,0224,0346,0253,
0124,0224,0346,0253,
0124,0224,0346,0253,
0128,0229,0353,0260,
0130,0229,0353,0257,
0130,0229,0353,0257,
0130,0231,0351,0255,
0131,0231,0351,0255,
0131,0231,0351,0255,
0128,0223,0356,0260,
0128,0223,0354,0258,
0128,0223,0354,0258,
0129,0225,0354,0257,
0129,0225,0355,0257,
0129,0225,0355,0257,
