delta1,delta2,delta3,delta4
0059,0109,0157,0143,
0059,0109,0157,0143,
0056,0108,0157,0143,
0062,0109,0154,0143,
0062,0109,0154,0143,
0062,0109,0159,0143,
0065,0120,0174,0164,
0065,0120,0174,0164,
0065,0120,0174,0164,
0068,0126,0177,0161,
0068,0126,0177,0161,
0068,0126,0177,0161,
0068,0120,0173,0164,
0068,0120,0173,0164,
0068,0120,0173,0164,
0065,0119,0167,0156,
0065,0119,0167,0156,
0066,0119,0167,0156,
0066,0119,0171,0157,
0066,0119,0171,0157,
0066,0119,0171,0158,
0074,0126,0175,0165,
0074,0126,0175,0165,
0074,0126,0175,0165,
0070,0129,0183,0169,
0070,0129,0183,0169,
0070,0129,0183,0169,
0076,0138,0193,0178,
0076,0138,0193,0178,
0076,0138,0193,0180,
