delta1,delta2,delta3,delta4
0116,0198,0309,0263,
0115,0193,0323,0263,
0115,0193,0323,0265,
0115,0193,0323,0265,
0116,0199,0312,0260,
0117,0201,0312,0260,
0117,0201,0312,0260,
0117,0202,0322,0270,
0117,0199,0322,0270,
0117,0199,0322,0270,
0121,0199,0330,0269,
0119,0203,0330,0267,
0119,0203,0330,0267,
0119,0201,0331,0264,
0121,0200,0331,0264,
0121,0200,0331,0264,
0116,0200,0324,0269,
0116,0200,0324,0270,
0116,0200,0324,0270,
0117,0195,0330,0266,
0120,0195,0330,0266,
0120,0195,0330,0266,
0112,0203,0328,0267,
0112,0203,0328,0269,
0112,0203,0328,0269,
0114,0196,0322,0264,
0114,0196,0322,0264,
0114,0196,0322,0264,
0114,0198,0324,0266,
0114,0198,0328,0266,
