delta1,delta2,delta3,delta4
0116,0200,0325,0271,
0116,0200,0325,0271,
0116,0200,0325,0271,
0118,0202,0316,0270,
0118,0202,0316,0266,
0118,0202,0316,0266,
0120,0199,0320,0259,
0114,0199,0320,0259,
0114,0199,0320,0259,
0114,0203,0319,0268,
0118,0201,0319,0271,
0118,0201,0319,0271,
0117,0194,0322,0270,
0117,0194,0322,0267,
0117,0194,0322,0267,
0116,0197,0320,0261,
0116,0197,0320,0261,
0116,0197,0320,0261,
0112,0202,0323,0264,
0112,0203,0323,0266,
0112,0203,0323,0266,
0118,0191,0323,0263,
0118,0191,0325,0263,
0118,0191,0325,0263,
0117,0200,0318,0262,
0117,0200,0318,0262,
0117,0200,0318,0262,
0110,0200,0313,0261,
0110,0195,0313,0260,
0110,0195,0313,0260,
