delta1,delta2,delta3,delta4
0068,0103,0179,0147,
0068,0098,0174,0147,
0068,0098,0174,0147,
0068,0098,0174,0147,
0072,0100,0175,0156,
0086,0118,0215,0186,
0086,0127,0244,0198,
0091,0133,0251,0205,
0105,0158,0306,0256,
0105,0158,0306,0256,
0103,0158,0306,0256,
0103,0158,0306,0256,
0103,0158,0306,0256,
0086,0139,0256,0208,
0080,0133,0242,0190,
0080,0127,0227,0190,
0075,0114,0204,0171,
0075,0114,0204,0171,
0075,0114,0204,0171,
0073,0114,0204,0171,
0073,0114,0204,0171,
0073,0114,0204,0171,
0082,0122,0212,0180,
0091,0138,0242,0206,
0091,0138,0242,0206,
0086,0126,0220,0189,
0082,0124,0207,0181,
0082,0124,0207,0181,
0082,0124,0207,0181,
0082,0126,0218,0186,
