delta1,delta2,delta3,delta4
0102,0175,0215,0202,
0101,0170,0216,0201,
0101,0170,0216,0201,
0101,0170,0216,0201,
0097,0170,0215,0205,
0097,0170,0215,0205,
0097,0170,0215,0205,
0101,0175,0212,0203,
0101,0175,0212,0203,
0101,0175,0212,0203,
0102,0174,0214,0201,
0102,0174,0214,0201,
0102,0174,0214,0201,
0100,0168,0212,0197,
0100,0168,0212,0197,
0100,0168,0212,0197,
0100,0167,0210,0200,
0100,0167,0210,0200,
0100,0167,0210,0200,
0104,0172,0212,0200,
0104,0172,0212,0200,
0104,0172,0212,0200,
0103,0169,0211,0202,
0103,0169,0211,0202,
0103,0169,0211,0202,
0101,0171,0215,0202,
0101,0171,0215,0202,
0101,0171,0215,0202,
0104,0181,0216,0202,
0104,0181,0216,0202,
