delta1,delta2,delta3,delta4
0123,0185,0238,0232,
0131,0193,0250,0247,
0131,0193,0250,0247,
0131,0193,0250,0247,
0133,0194,0250,0244,
0133,0194,0250,0244,
0133,0194,0250,0244,
0129,0186,0238,0236,
0129,0186,0238,0236,
0129,0186,0238,0236,
0131,0189,0243,0239,
0131,0189,0243,0239,
0142,0190,0243,0239,
0145,0200,0251,0248,
0145,0200,0251,0248,
0145,0200,0251,0248,
0142,0201,0251,0244,
0142,0201,0251,0244,
0142,0201,0251,0244,
0152,0208,0259,0252,
0152,0208,0259,0252,
0155,0208,0259,0252,
0168,0221,0272,0264,
0168,0221,0272,0264,
0168,0221,0272,0264,
0183,0235,0285,0276,
0183,0235,0285,0276,
0185,0235,0285,0276,
0185,0229,0288,0284,
0185,0229,0288,0284,
