delta1,delta2,delta3,delta4
0121,0221,0342,0241,
0125,0226,0336,0249,
0125,0226,0336,0247,
0125,0226,0336,0247,
0126,0227,0337,0247,
0126,0227,0337,0248,
0126,0227,0337,0248,
0125,0225,0337,0248,
0125,0225,0337,0247,
0125,0225,0337,0247,
0127,0224,0342,0247,
0127,0224,0342,0252,
0127,0224,0342,0252,
0124,0227,0337,0247,
0124,0227,0337,0247,
0124,0227,0337,0247,
0127,0223,0345,0238,
0127,0223,0343,0238,
0127,0223,0343,0238,
0128,0219,0342,0249,
0128,0219,0342,0249,
0128,0219,0342,0249,
0132,0226,0343,0242,
0132,0225,0343,0242,
0132,0225,0343,0242,
0127,0225,0348,0250,
0127,0230,0348,0253,
0127,0230,0348,0253,
0128,0230,0340,0253,
0128,0228,0340,0251,
