delta1,delta2,delta3,delta4
0088,0143,0226,0224,
0088,0143,0226,0224,
0088,0143,0226,0224,
0088,0145,0230,0232,
0092,0145,0230,0234,
0092,0145,0230,0234,
0094,0152,0236,0247,
0094,0152,0247,0252,
0094,0152,0247,0252,
0101,0157,0253,0259,
0104,0157,0256,0264,
0104,0157,0256,0264,
0100,0164,0264,0267,
0100,0164,0264,0267,
0100,0164,0264,0267,
0103,0166,0270,0275,
0103,0168,0276,0277,
0103,0168,0276,0277,
0109,0170,0286,0283,
0109,0173,0286,0283,
0109,0173,0286,0283,
0108,0174,0292,0288,
0108,0171,0287,0288,
0108,0171,0287,0288,
0107,0171,0287,0283,
0107,0171,0289,0283,
0107,0171,0289,0283,
0106,0173,0292,0286,
0106,0173,0290,0281,
0106,0173,0290,0281,
