delta1,delta2,delta3,delta4
0126,0214,0347,0277,
0122,0215,0349,0279,
0122,0213,0348,0280,
0122,0213,0348,0280,
0120,0204,0344,0273,
0120,0204,0344,0273,
0120,0204,0344,0273,
0125,0206,0346,0277,
0125,0206,0350,0277,
0125,0206,0350,0277,
0121,0214,0340,0277,
0121,0216,0340,0277,
0121,0216,0340,0277,
0124,0214,0338,0274,
0124,0212,0338,0274,
0124,0212,0338,0274,
0119,0210,0339,0266,
0119,0210,0339,0266,
0119,0210,0339,0266,
0122,0208,0337,0270,
0122,0208,0337,0270,
0122,0208,0337,0270,
0125,0210,0342,0270,
0125,0210,0340,0270,
0125,0210,0340,0270,
0123,0206,0340,0264,
0123,0206,0343,0264,
0123,0206,0343,0264,
0121,0204,0342,0265,
0121,0204,0342,0265,
