delta1,delta2,delta3,delta4
0115,0190,0349,0332,
0114,0190,0349,0333,
0114,0190,0349,0333,
0113,0193,0348,0324,
0113,0194,0348,0324,
0113,0194,0348,0324,
0114,0194,0350,0325,
0114,0194,0354,0334,
0114,0194,0354,0334,
0110,0194,0355,0330,
0110,0194,0355,0330,
0110,0194,0355,0330,
0115,0192,0353,0329,
0115,0190,0347,0329,
0115,0190,0347,0329,
0113,0190,0345,0323,
0113,0190,0344,0323,
0113,0190,0344,0323,
0113,0188,0344,0324,
0114,0188,0347,0324,
0114,0188,0347,0324,
0112,0189,0349,0321,
0112,0189,0349,0321,
0112,0189,0349,0321,
0112,0195,0351,0322,
0112,0193,0351,0322,
0112,0193,0351,0322,
0117,0192,0351,0324,
0117,0192,0353,0334,
0117,0192,0353,0334,
