delta1,delta2,delta3,delta4
0142,0249,0370,0270,
0142,0249,0370,0270,
0142,0250,0378,0268,
0142,0252,0378,0268,
0142,0252,0378,0268,
0142,0246,0374,0268,
0142,0246,0374,0267,
0142,0246,0374,0267,
0140,0245,0385,0267,
0140,0245,0385,0270,
0140,0245,0385,0270,
0138,0252,0374,0267,
0138,0252,0374,0267,
0138,0252,0374,0267,
0136,0252,0379,0269,
0136,0252,0379,0269,
0136,0252,0379,0269,
0141,0253,0392,0270,
0141,0253,0397,0270,
0141,0253,0397,0270,
0136,0252,0386,0272,
0136,0252,0386,0272,
0136,0252,0386,0272,
0143,0259,0390,0273,
0142,0259,0389,0273,
0142,0259,0389,0273,
0138,0259,0382,0275,
0138,0259,0382,0275,
0138,0259,0382,0275,
0143,0251,0390,0263,
