delta1,delta2,delta3,delta4
0097,0150,0230,0248,
0094,0143,0223,0240,
0094,0143,0223,0240,
0094,0143,0223,0240,
0091,0137,0219,0233,
0091,0137,0219,0233,
0091,0137,0219,0233,
0092,0139,0219,0229,
0092,0139,0219,0229,
0092,0139,0219,0229,
0088,0136,0215,0230,
0088,0136,0215,0228,
0088,0136,0215,0228,
0087,0144,0220,0228,
0087,0141,0220,0228,
0087,0141,0220,0228,
0086,0138,0219,0228,
0086,0136,0217,0228,
0086,0136,0217,0228,
0091,0136,0217,0228,
0091,0140,0220,0228,
0091,0140,0220,0228,
0094,0141,0221,0228,
0091,0141,0221,0228,
0091,0141,0221,0228,
0088,0138,0222,0228,
0088,0138,0222,0228,
0088,0138,0222,0228,
0089,0142,0225,0227,
0091,0142,0225,0227,
