delta1,delta2,delta3,delta4
0123,0217,0344,0266,
0127,0214,0342,0259,
0123,0214,0342,0259,
0123,0214,0342,0259,
0123,0214,0341,0262,
0127,0214,0341,0262,
0127,0214,0341,0262,
0126,0222,0343,0263,
0126,0220,0343,0263,
0126,0220,0343,0263,
0124,0220,0349,0258,
0124,0220,0349,0258,
0124,0220,0349,0258,
0125,0222,0349,0265,
0125,0222,0349,0265,
0125,0222,0349,0265,
0129,0222,0355,0268,
0130,0224,0355,0268,
0130,0224,0355,0268,
0129,0223,0355,0269,
0129,0223,0355,0271,
0129,0223,0355,0271,
0127,0219,0361,0270,
0127,0219,0361,0270,
0127,0219,0361,0270,
0128,0229,0354,0270,
0128,0229,0354,0270,
0128,0229,0354,0270,
0130,0224,0360,0274,
0130,0224,0360,0275,
