delta1,delta2,delta3,delta4
0127,0233,0340,0244,
0127,0233,0340,0244,
0127,0233,0340,0244,
0128,0231,0341,0252,
0128,0231,0341,0251,
0128,0231,0341,0251,
0131,0230,0349,0240,
0129,0230,0349,0240,
0129,0230,0349,0240,
0129,0226,0351,0244,
0129,0226,0355,0244,
0129,0226,0355,0244,
0131,0229,0354,0243,
0132,0229,0354,0243,
0132,0229,0354,0243,
0127,0236,0345,0254,
0127,0236,0345,0254,
0127,0236,0345,0254,
0127,0233,0349,0250,
0127,0233,0349,0250,
0127,0233,0349,0250,
0130,0239,0348,0254,
0130,0239,0348,0251,
0130,0239,0348,0251,
0132,0229,0355,0251,
0132,0229,0355,0252,
0132,0229,0355,0252,
0133,0232,0358,0252,
0133,0232,0363,0258,
0133,0232,0363,0258,
