delta1,delta2,delta3,delta4
0095,0176,0231,0225,
0095,0176,0231,0225,
0097,0176,0231,0225,
0099,0182,0237,0228,
0099,0182,0237,0228,
0100,0184,0237,0228,
0104,0184,0230,0222,
0104,0184,0230,0222,
0104,0184,0230,0222,
0104,0184,0230,0222,
0104,0184,0231,0222,
0104,0184,0231,0221,
0107,0193,0232,0223,
0107,0193,0232,0223,
0107,0198,0236,0226,
0111,0210,0243,0226,
0111,0210,0243,0226,
0111,0210,0243,0224,
0109,0203,0237,0224,
0109,0203,0237,0224,
0109,0203,0237,0224,
0104,0192,0225,0207,
0104,0192,0225,0207,
0104,0192,0225,0207,
0105,0188,0227,0211,
0105,0188,0227,0211,
0105,0188,0227,0211,
0109,0196,0229,0214,
0109,0196,0229,0214,
0111,0196,0229,0214,
