delta1,delta2,delta3,delta4
0123,0183,0226,0224,
0129,0188,0234,0227,
0129,0188,0234,0227,
0129,0188,0234,0227,
0124,0183,0240,0232,
0124,0183,0240,0232,
0124,0183,0240,0232,
0123,0185,0239,0233,
0123,0185,0239,0233,
0123,0185,0239,0233,
0134,0192,0238,0235,
0134,0192,0238,0235,
0134,0192,0238,0235,
0133,0189,0243,0243,
0133,0189,0243,0243,
0133,0189,0243,0243,
0132,0188,0243,0237,
0132,0188,0243,0237,
0132,0188,0243,0237,
0130,0190,0245,0235,
0130,0190,0245,0235,
0130,0190,0245,0235,
0132,0196,0246,0241,
0132,0196,0246,0241,
0132,0196,0246,0241,
0138,0206,0255,0241,
0138,0206,0255,0241,
0138,0206,0255,0241,
0126,0198,0245,0234,
0126,0198,0245,0234,
