delta1,delta2,delta3,delta4
0115,0199,0331,0273,
0115,0199,0331,0273,
0120,0207,0330,0273,
0120,0207,0330,0271,
0120,0207,0330,0271,
0120,0204,0334,0271,
0122,0204,0340,0272,
0122,0204,0340,0272,
0119,0202,0340,0269,
0119,0202,0337,0269,
0119,0202,0337,0269,
0116,0207,0334,0276,
0116,0209,0334,0275,
0116,0209,0334,0275,
0118,0201,0336,0266,
0118,0201,0336,0266,
0118,0201,0336,0266,
0120,0201,0337,0273,
0120,0201,0335,0273,
0120,0201,0335,0273,
0122,0208,0332,0274,
0122,0209,0332,0274,
0122,0209,0332,0274,
0123,0206,0340,0269,
0123,0206,0342,0269,
0123,0206,0342,0269,
0118,0211,0330,0281,
0118,0211,0330,0278,
0118,0211,0330,0278,
0119,0207,0339,0271,
