delta1,delta2,delta3,delta4
0075,0123,0198,0174,
0067,0106,0180,0150,
0067,0099,0152,0140,
0068,0093,0152,0140,
0068,0093,0152,0140,
0068,0093,0157,0141,
0085,0110,0182,0167,
0085,0116,0193,0170,
0088,0120,0194,0179,
0094,0131,0222,0197,
0094,0131,0222,0197,
0094,0131,0222,0197,
0094,0131,0222,0197,
0094,0131,0222,0197,
0093,0131,0229,0197,
0091,0155,0261,0212,
0091,0155,0267,0212,
0091,0155,0271,0212,
0090,0152,0267,0207,
0090,0152,0254,0207,
0089,0133,0221,0181,
0076,0132,0220,0180,
0076,0114,0192,0163,
0076,0109,0173,0152,
0073,0104,0168,0147,
0073,0104,0167,0147,
0073,0104,0167,0147,
0079,0112,0180,0160,
0081,0115,0188,0166,
0082,0117,0190,0171,
