delta1,delta2,delta3,delta4
0132,0242,0372,0268,
0133,0246,0373,0268,
0133,0247,0373,0271,
0133,0247,0373,0271,
0136,0240,0379,0264,
0136,0240,0378,0264,
0136,0240,0378,0264,
0139,0231,0375,0264,
0137,0231,0375,0264,
0137,0231,0375,0264,
0132,0237,0379,0263,
0132,0237,0381,0263,
0132,0237,0381,0263,
0137,0238,0376,0265,
0136,0238,0376,0265,
0136,0238,0376,0265,
0136,0243,0369,0265,
0138,0243,0369,0265,
0138,0243,0369,0265,
0133,0239,0376,0263,
0133,0239,0376,0263,
0133,0239,0376,0263,
0139,0243,0367,0263,
0139,0243,0367,0263,
0139,0243,0367,0263,
0133,0235,0373,0258,
0133,0235,0372,0258,
0133,0235,0372,0258,
0136,0242,0367,0263,
0137,0246,0367,0267,
