delta1,delta2,delta3,delta4
0110,0196,0309,0261,
0112,0194,0306,0264,
0112,0194,0306,0265,
0112,0194,0306,0265,
0113,0188,0315,0266,
0113,0188,0315,0263,
0113,0188,0315,0263,
0114,0195,0306,0263,
0115,0195,0306,0263,
0115,0195,0306,0263,
0115,0188,0314,0256,
0114,0188,0312,0256,
0114,0188,0312,0256,
0114,0193,0311,0263,
0114,0193,0311,0262,
0114,0193,0311,0262,
0115,0194,0307,0261,
0114,0198,0307,0261,
0114,0198,0307,0261,
0114,0186,0312,0258,
0116,0186,0312,0258,
0116,0186,0312,0258,
0115,0192,0306,0261,
0115,0192,0306,0261,
0115,0192,0306,0261,
0110,0189,0311,0261,
0110,0189,0313,0261,
0110,0189,0313,0261,
0113,0189,0311,0254,
0113,0189,0311,0254,
