delta1,delta2,delta3,delta4
0131,0238,0365,0252,
0131,0238,0365,0252,
0134,0229,0369,0255,
0134,0229,0369,0255,
0134,0229,0369,0255,
0134,0239,0363,0261,
0134,0239,0363,0262,
0134,0239,0363,0262,
0132,0236,0372,0261,
0132,0236,0372,0261,
0132,0236,0372,0261,
0136,0236,0373,0262,
0135,0236,0373,0262,
0135,0236,0373,0262,
0134,0238,0374,0261,
0134,0238,0373,0261,
0134,0238,0373,0261,
0134,0240,0367,0261,
0134,0240,0367,0267,
0134,0240,0367,0267,
0136,0243,0370,0266,
0136,0243,0370,0264,
0136,0243,0370,0264,
0133,0245,0362,0264,
0133,0245,0362,0261,
0133,0245,0362,0261,
0136,0246,0374,0261,
0136,0247,0376,0265,
0136,0247,0376,0265,
0132,0242,0372,0269,
