delta1,delta2,delta3,delta4
0116,0195,0366,0338,
0116,0195,0366,0338,
0117,0195,0367,0338,
0117,0198,0375,0347,
0117,0198,0375,0347,
0120,0203,0381,0351,
0120,0208,0385,0351,
0120,0208,0385,0351,
0121,0208,0385,0357,
0121,0209,0387,0357,
0121,0209,0387,0357,
0116,0203,0383,0356,
0116,0203,0377,0355,
0116,0203,0377,0355,
0119,0198,0377,0349,
0119,0198,0381,0349,
0119,0198,0381,0349,
0119,0203,0386,0360,
0119,0203,0386,0360,
0119,0203,0386,0360,
0125,0201,0387,0360,
0125,0201,0387,0360,
0125,0201,0387,0360,
0123,0200,0383,0358,
0123,0200,0383,0358,
0123,0200,0383,0358,
0120,0208,0387,0360,
0120,0208,0387,0360,
0120,0208,0387,0360,
0121,0206,0390,0361,
