delta1,delta2,delta3,delta4
0120,0210,0340,0277,
0120,0210,0340,0277,
0122,0211,0341,0277,
0122,0211,0341,0279,
0122,0211,0341,0279,
0123,0207,0350,0274,
0123,0207,0350,0274,
0123,0207,0350,0274,
0126,0208,0346,0280,
0126,0208,0346,0280,
0126,0208,0346,0280,
0124,0215,0350,0274,
0124,0217,0350,0274,
0124,0217,0350,0274,
0124,0217,0341,0278,
0124,0217,0341,0278,
0124,0217,0341,0278,
0122,0208,0352,0277,
0122,0208,0350,0277,
0122,0208,0350,0277,
0123,0209,0348,0281,
0123,0209,0348,0281,
0123,0209,0348,0281,
0127,0216,0344,0281,
0128,0218,0344,0282,
0128,0218,0344,0282,
0120,0214,0351,0275,
0120,0214,0351,0275,
0120,0214,0351,0275,
0128,0214,0347,0277,
