delta1,delta2,delta3,delta4
0056,0093,0175,0130,
0075,0113,0211,0169,
0077,0120,0217,0174,
0079,0120,0228,0183,
0094,0139,0276,0226,
0094,0139,0276,0226,
0094,0139,0276,0226,
0094,0139,0276,0226,
0091,0139,0282,0226,
0091,0145,0288,0220,
0091,0138,0282,0215,
0076,0126,0253,0189,
0076,0117,0221,0174,
0071,0112,0219,0166,
0065,0097,0186,0148,
0065,0097,0185,0135,
0065,0097,0185,0135,
0065,0097,0185,0135,
0065,0097,0185,0135,
0075,0112,0213,0170,
0078,0119,0222,0174,
0083,0126,0244,0191,
0099,0159,0306,0247,
0099,0162,0323,0256,
0099,0164,0336,0259,
0099,0164,0336,0256,
0091,0151,0299,0232,
0090,0139,0267,0207,
0085,0137,0264,0207,
0075,0122,0231,0179,
