delta1,delta2,delta3,delta4
0141,0242,0511,0464,
0142,0242,0507,0459,
0141,0240,0494,0451,
0141,0240,0494,0451,
0140,0236,0494,0442,
0140,0236,0497,0442,
0140,0236,0497,0442,
0139,0235,0488,0442,
0139,0235,0488,0442,
0139,0235,0488,0442,
0140,0235,0488,0444,
0140,0235,0498,0444,
0140,0235,0498,0444,
0142,0235,0496,0453,
0142,0235,0496,0453,
0142,0235,0496,0453,
0140,0235,0495,0449,
0140,0235,0495,0449,
0140,0235,0495,0449,
0144,0235,0499,0452,
0144,0235,0500,0452,
0144,0235,0500,0452,
0144,0236,0496,0450,
0144,0236,0496,0450,
0144,0236,0496,0450,
0144,0239,0507,0452,
0144,0240,0501,0452,
0144,0240,0501,0452,
0144,0242,0501,0452,
0148,0238,0502,0452,
