delta1,delta2,delta3,delta4
0119,0207,0339,0271,
0123,0208,0336,0277,
0123,0208,0336,0279,
0123,0208,0336,0279,
0121,0204,0342,0273,
0121,0204,0342,0273,
0121,0204,0342,0273,
0122,0209,0344,0276,
0122,0211,0347,0276,
0122,0211,0347,0276,
0123,0212,0343,0280,
0124,0212,0343,0280,
0124,0212,0343,0280,
0120,0211,0348,0280,
0120,0211,0348,0280,
0120,0211,0348,0280,
0122,0211,0342,0282,
0122,0211,0342,0282,
0122,0211,0342,0282,
0124,0209,0350,0282,
0124,0209,0348,0282,
0124,0209,0348,0282,
0126,0207,0344,0273,
0123,0207,0344,0273,
0123,0207,0344,0273,
0123,0214,0340,0277,
0126,0214,0340,0277,
0126,0214,0340,0277,
0125,0215,0345,0278,
0125,0215,0347,0284,
