delta1,delta2,delta3,delta4
0143,0251,0390,0263,
0140,0258,0385,0266,
0140,0256,0385,0266,
0140,0256,0385,0266,
0138,0247,0378,0270,
0138,0247,0378,0269,
0138,0247,0378,0269,
0139,0255,0380,0269,
0139,0256,0380,0270,
0139,0256,0380,0270,
0138,0245,0379,0267,
0138,0245,0379,0267,
0138,0245,0379,0267,
0138,0249,0379,0267,
0138,0249,0379,0264,
0138,0249,0379,0264,
0136,0251,0371,0264,
0136,0251,0371,0265,
0136,0251,0371,0265,
0135,0246,0378,0258,
0135,0246,0378,0258,
0135,0246,0378,0258,
0136,0246,0378,0256,
0140,0246,0375,0256,
0140,0246,0375,0256,
0137,0247,0375,0260,
0137,0250,0377,0264,
0137,0250,0377,0264,
0138,0249,0371,0264,
0138,0249,0371,0264,
