delta1,delta2,delta3,delta4
0102,0179,0215,0204,
0102,0179,0215,0204,
0102,0179,0215,0204,
0102,0175,0213,0199,
0102,0175,0213,0199,
0102,0175,0213,0199,
0099,0171,0213,0200,
0099,0171,0213,0200,
0099,0171,0213,0200,
0096,0172,0216,0200,
0096,0172,0216,0200,
0096,0172,0216,0200,
0099,0173,0209,0195,
0099,0173,0209,0195,
0099,0173,0209,0195,
0093,0160,0207,0193,
0093,0160,0207,0193,
0093,0160,0207,0193,
0092,0156,0202,0187,
0092,0156,0202,0187,
0092,0156,0202,0187,
0082,0148,0197,0191,
0082,0148,0197,0191,
0082,0148,0197,0191,
0078,0149,0197,0182,
0078,0149,0197,0182,
0078,0149,0197,0182,
0085,0150,0199,0188,
0085,0150,0199,0188,
0085,0155,0199,0188,
