delta1,delta2,delta3,delta4
0099,0165,0275,0264,
0099,0165,0275,0264,
0099,0165,0275,0264,
0100,0162,0277,0265,
0100,0162,0275,0265,
0100,0162,0275,0265,
0098,0162,0275,0266,
0098,0162,0275,0266,
0098,0162,0275,0266,
0102,0163,0275,0270,
0103,0163,0275,0269,
0103,0163,0275,0269,
0096,0168,0275,0266,
0096,0169,0281,0266,
0096,0169,0281,0266,
0103,0164,0282,0272,
0097,0164,0282,0272,
0097,0164,0282,0272,
0097,0166,0282,0273,
0101,0166,0277,0273,
0101,0166,0277,0273,
0104,0166,0277,0272,
0104,0165,0280,0272,
0104,0165,0280,0272,
0104,0165,0280,0272,
0104,0166,0280,0270,
0104,0166,0280,0270,
0100,0167,0280,0270,
0100,0169,0281,0272,
0100,0169,0281,0272,
