delta1,delta2,delta3,delta4
0084,0143,0196,0185,
0084,0143,0196,0185,
0084,0143,0196,0185,
0084,0143,0196,0185,
0084,0143,0196,0185,
0073,0137,0194,0181,
0073,0137,0194,0181,
0073,0137,0194,0181,
0074,0136,0194,0182,
0074,0136,0194,0182,
0075,0136,0194,0182,
0079,0142,0201,0185,
0079,0142,0201,0185,
0080,0143,0201,0185,
0084,0148,0208,0196,
0084,0148,0208,0196,
0084,0148,0208,0196,
0084,0148,0208,0196,
0084,0148,0208,0196,
0084,0149,0208,0196,
0080,0149,0210,0197,
0080,0149,0210,0197,
0078,0149,0210,0197,
0077,0142,0201,0184,
0077,0142,0201,0184,
0077,0142,0201,0184,
0074,0132,0194,0181,
0074,0132,0194,0181,
0075,0139,0194,0181,
0076,0142,0192,0180,
