delta1,delta2,delta3,delta4
0125,0227,0360,0268,
0125,0227,0363,0269,
0125,0227,0363,0269,
0128,0228,0359,0270,
0128,0228,0359,0268,
0128,0228,0359,0268,
0127,0231,0359,0268,
0127,0229,0359,0266,
0127,0229,0359,0266,
0130,0224,0363,0266,
0130,0224,0362,0267,
0130,0224,0362,0267,
0127,0229,0362,0263,
0127,0229,0363,0263,
0127,0229,0363,0263,
0126,0229,0357,0266,
0126,0228,0357,0269,
0126,0228,0357,0269,
0129,0228,0363,0269,
0129,0229,0363,0270,
0129,0229,0363,0270,
0130,0232,0368,0267,
0134,0232,0368,0267,
0134,0232,0368,0267,
0132,0230,0370,0264,
0132,0230,0374,0264,
0132,0230,0374,0264,
0132,0226,0372,0267,
0133,0226,0372,0267,
0133,0226,0372,0267,
