delta1,delta2,delta3,delta4
0135,0242,0359,0255,
0135,0242,0359,0256,
0135,0242,0359,0256,
0130,0242,0361,0256,
0130,0242,0361,0255,
0130,0242,0361,0255,
0133,0237,0355,0255,
0133,0237,0355,0255,
0133,0237,0355,0255,
0133,0242,0355,0255,
0133,0242,0355,0254,
0133,0242,0355,0254,
0136,0241,0367,0254,
0135,0241,0367,0255,
0135,0241,0367,0255,
0135,0243,0367,0253,
0138,0243,0368,0253,
0138,0243,0368,0253,
0136,0237,0370,0257,
0136,0237,0371,0259,
0136,0237,0371,0259,
0132,0246,0363,0260,
0132,0247,0363,0262,
0132,0247,0363,0262,
0133,0243,0363,0257,
0133,0243,0363,0257,
0133,0243,0363,0257,
0141,0245,0372,0261,
0137,0245,0373,0263,
0137,0245,0373,0263,
