delta1,delta2,delta3,delta4
0111,0195,0325,0278,
0115,0200,0327,0284,
0115,0202,0327,0285,
0115,0202,0327,0285,
0111,0197,0334,0284,
0111,0197,0334,0284,
0111,0197,0334,0284,
0113,0192,0327,0276,
0113,0192,0327,0276,
0113,0192,0327,0276,
0116,0196,0328,0277,
0116,0196,0328,0277,
0116,0196,0328,0277,
0117,0193,0328,0273,
0117,0193,0325,0273,
0117,0193,0325,0273,
0112,0195,0325,0268,
0112,0195,0325,0268,
0112,0195,0325,0268,
0116,0190,0322,0270,
0116,0190,0322,0270,
0116,0190,0322,0270,
0108,0193,0314,0274,
0108,0193,0314,0274,
0108,0193,0314,0274,
0117,0196,0318,0270,
0118,0196,0318,0270,
0118,0196,0318,0270,
0118,0198,0328,0272,
0118,0196,0330,0272,
