delta1,delta2,delta3,delta4
0123,0213,0347,0266,
0123,0213,0347,0266,
0124,0221,0348,0266,
0124,0221,0348,0266,
0124,0221,0348,0266,
0126,0214,0339,0267,
0126,0214,0339,0266,
0126,0214,0339,0266,
0126,0220,0344,0255,
0125,0218,0344,0255,
0125,0218,0344,0255,
0125,0212,0345,0263,
0127,0212,0347,0264,
0127,0212,0347,0264,
0125,0212,0341,0262,
0125,0212,0341,0262,
0125,0212,0341,0262,
0123,0215,0346,0262,
0123,0215,0346,0259,
0123,0215,0346,0259,
0122,0215,0342,0259,
0122,0215,0342,0260,
0122,0215,0342,0260,
0129,0219,0346,0257,
0129,0219,0346,0257,
0129,0219,0346,0257,
0126,0212,0338,0264,
0126,0212,0338,0262,
0126,0212,0338,0262,
0123,0217,0344,0262,
