delta1,delta2,delta3,delta4
0127,0217,0368,0280,
0127,0217,0368,0280,
0126,0225,0367,0286,
0126,0225,0367,0287,
0126,0225,0367,0287,
0128,0221,0362,0288,
0130,0221,0362,0287,
0130,0221,0362,0287,
0126,0229,0365,0287,
0126,0227,0365,0286,
0126,0227,0365,0286,
0132,0223,0369,0280,
0132,0223,0369,0280,
0132,0223,0369,0280,
0128,0220,0367,0281,
0128,0220,0367,0281,
0128,0220,0367,0281,
0129,0221,0368,0284,
0129,0221,0372,0284,
0129,0221,0372,0284,
0127,0222,0365,0286,
0127,0222,0365,0286,
0127,0222,0365,0286,
0129,0221,0373,0279,
0129,0221,0373,0279,
0129,0221,0373,0279,
0128,0226,0365,0286,
0128,0226,0365,0283,
0128,0226,0365,0283,
0128,0222,0367,0279,
