delta1,delta2,delta3,delta4
0112,0194,0320,0283,
0111,0187,0315,0270,
0111,0187,0315,0270,
0111,0187,0315,0270,
0117,0185,0322,0275,
0115,0185,0322,0275,
0115,0185,0322,0275,
0112,0185,0320,0273,
0112,0185,0320,0273,
0112,0185,0320,0273,
0115,0190,0320,0278,
0115,0195,0320,0278,
0115,0195,0320,0278,
0114,0185,0321,0275,
0114,0185,0321,0275,
0114,0185,0321,0275,
0116,0194,0324,0269,
0116,0194,0324,0269,
0116,0194,0324,0269,
0112,0194,0321,0276,
0112,0196,0321,0281,
0112,0196,0321,0281,
0112,0192,0322,0276,
0112,0192,0322,0276,
0112,0192,0322,0276,
0111,0192,0326,0278,
0111,0192,0329,0278,
0111,0192,0329,0278,
0114,0189,0323,0280,
0114,0189,0323,0278,
