delta1,delta2,delta3,delta4
0130,0225,0370,0288,
0130,0225,0370,0288,
0130,0225,0370,0288,
0127,0229,0363,0290,
0127,0227,0363,0289,
0127,0227,0363,0289,
0129,0218,0368,0288,
0129,0218,0368,0288,
0129,0218,0368,0288,
0129,0224,0374,0288,
0132,0224,0378,0288,
0132,0224,0378,0288,
0129,0229,0376,0290,
0129,0229,0376,0290,
0129,0229,0376,0290,
0133,0231,0370,0290,
0131,0231,0370,0290,
0131,0231,0370,0290,
0129,0223,0373,0292,
0129,0223,0373,0292,
0129,0223,0373,0292,
0134,0225,0378,0294,
0134,0225,0377,0293,
0134,0225,0377,0293,
0134,0228,0370,0292,
0132,0228,0370,0292,
0132,0228,0370,0292,
0132,0225,0365,0288,
0134,0225,0365,0288,
0134,0225,0365,0288,
